timestamp,src_ip,dst_ip,protocol,src_port,dst_port,length,attack_type
1743660662.6728437,192.168.142.50,192.168.1.1,UDP,51768,53,913,UDP Flood
1743660662.6728497,192.168.115.168,192.168.1.1,TCP,36559,80,324,TCP-FIN Flood
1743660662.6728604,192.168.242.136,192.168.1.1,UDP,59183,53,282,UDP Flood
1743660662.6728659,192.168.80.132,192.168.1.1,UDP,16318,53,109,UDP Flood
1743660662.6728761,192.168.105.176,192.168.1.1,TCP,64784,80,1471,TCP-FIN Flood
1743660662.6728802,192.168.92.29,192.168.1.1,TCP,49798,80,1276,TCP-RST Flood
1743660662.6728866,192.168.168.61,192.168.1.1,TCP,29485,80,905,TCP-SYN Flood
1743660662.6728923,192.168.5.161,192.168.1.1,TCP,48188,80,1337,TCP-ACK Flood
1743660662.6728985,192.168.116.82,192.168.1.1,TCP,11486,80,1154,TCP-FIN Flood
1743660662.6729035,192.168.76.220,192.168.1.1,UDP,37026,53,363,UDP Flood
1743660662.6729126,192.168.153.208,192.168.1.1,TCP,56005,80,242,TCP-ACK Flood
1743660662.6729162,192.168.124.253,192.168.1.1,TCP,63820,80,162,TCP-FIN Flood
1743660662.6729198,192.168.26.2,192.168.1.1,UDP,39891,53,1314,UDP Flood
1743660662.672923,192.168.227.15,192.168.1.1,UDP,37940,53,1427,UDP Flood
1743660662.6729283,192.168.253.140,192.168.1.1,TCP,7229,80,1473,TCP-SYN Flood
1743660662.6729317,192.168.245.194,192.168.1.1,UDP,13680,53,1053,UDP Flood
1743660662.672935,192.168.75.117,192.168.1.1,UDP,11756,53,976,UDP Flood
1743660662.6729379,192.168.228.246,192.168.1.1,UDP,45633,53,1310,UDP Flood
1743660662.672942,192.168.76.131,192.168.1.1,TCP,43847,80,559,TCP-ACK Flood
1743660662.6729448,192.168.138.219,192.168.1.1,UDP,19877,53,778,UDP Flood
1743660662.6729586,192.168.140.155,192.168.1.1,UDP,61865,53,987,UDP Flood
1743660662.6729627,192.168.35.33,192.168.1.1,TCP,45300,80,1273,TCP-FIN Flood
1743660662.672966,192.168.218.185,192.168.1.1,UDP,48023,53,590,UDP Flood
1743660662.6729712,192.168.182.89,192.168.1.1,UDP,28920,53,1251,UDP Flood
1743660662.672978,192.168.22.156,192.168.1.1,TCP,10551,80,882,TCP-SYN Flood
1743660662.6729834,192.168.141.182,192.168.1.1,UDP,27099,53,947,UDP Flood
1743660662.6729894,192.168.85.140,192.168.1.1,TCP,14841,80,912,TCP-ACK Flood
1743660662.6729949,192.168.254.60,192.168.1.1,UDP,27373,53,1073,UDP Flood
1743660662.6730013,192.168.147.20,192.168.1.1,TCP,48615,80,414,TCP-ACK Flood
1743660662.6730053,192.168.230.113,192.168.1.1,UDP,59244,53,318,UDP Flood
1743660662.6730087,192.168.17.154,192.168.1.1,UDP,47548,53,1114,UDP Flood
1743660662.6730125,192.168.33.104,192.168.1.1,TCP,12284,80,1375,TCP-FIN Flood
1743660662.6730163,192.168.3.138,192.168.1.1,TCP,47521,80,1020,TCP-RST Flood
1743660662.6730194,192.168.19.205,192.168.1.1,UDP,21469,53,1477,UDP Flood
1743660662.6730227,192.168.190.209,192.168.1.1,UDP,59657,53,993,UDP Flood
1743660662.6730402,192.168.87.96,192.168.1.1,UDP,47724,53,180,UDP Flood
1743660662.673045,192.168.238.137,192.168.1.1,TCP,18830,80,721,TCP-RST Flood
1743660662.6730535,192.168.140.110,192.168.1.1,TCP,18887,80,351,TCP-SYN Flood
1743660662.6730576,192.168.16.13,192.168.1.1,TCP,37761,80,668,TCP-RST Flood
1743660662.6730645,192.168.150.110,192.168.1.1,UDP,19544,53,232,UDP Flood
1743660662.673069,192.168.240.120,192.168.1.1,UDP,17182,53,1125,UDP Flood
1743660662.6730728,192.168.41.126,192.168.1.1,TCP,34783,80,1000,TCP-SYN Flood
1743660662.6730766,192.168.6.209,192.168.1.1,TCP,56694,80,702,TCP-ACK Flood
1743660662.6730807,192.168.235.183,192.168.1.1,TCP,4935,80,181,TCP-RST Flood
1743660662.6730857,192.168.239.105,192.168.1.1,UDP,56848,53,1397,UDP Flood
1743660662.6730921,192.168.229.107,192.168.1.1,TCP,36082,80,1148,TCP-ACK Flood
1743660662.6730974,192.168.8.89,192.168.1.1,UDP,44410,53,327,UDP Flood
1743660662.6731033,192.168.154.43,192.168.1.1,TCP,5617,80,878,TCP-FIN Flood
1743660662.6731143,192.168.21.18,192.168.1.1,TCP,38386,80,858,TCP-ACK Flood
1743660662.6731205,192.168.63.90,192.168.1.1,UDP,57756,53,533,UDP Flood
1743660662.6731257,192.168.231.216,192.168.1.1,UDP,63410,53,1026,UDP Flood
1743660662.673131,192.168.161.196,192.168.1.1,UDP,63198,53,268,UDP Flood
1743660662.673137,192.168.24.160,192.168.1.1,TCP,5708,80,1095,TCP-FIN Flood
1743660662.6731422,192.168.29.206,192.168.1.1,TCP,23988,80,215,TCP-SYN Flood
1743660662.6731455,192.168.101.197,192.168.1.1,UDP,62208,53,1275,UDP Flood
1743660662.673149,192.168.83.215,192.168.1.1,UDP,5224,53,320,UDP Flood
1743660662.6731527,192.168.150.76,192.168.1.1,TCP,61642,80,754,TCP-RST Flood
1743660662.6731598,192.168.236.237,192.168.1.1,UDP,31098,53,480,UDP Flood
1743660662.673164,192.168.182.181,192.168.1.1,UDP,38982,53,551,UDP Flood
1743660662.6731677,192.168.53.13,192.168.1.1,TCP,57447,80,964,TCP-ACK Flood
1743660662.6731718,192.168.148.229,192.168.1.1,TCP,16412,80,92,TCP-ACK Flood
1743660662.6731756,192.168.31.114,192.168.1.1,TCP,58211,80,793,TCP-SYN Flood
1743660662.673184,192.168.158.208,192.168.1.1,TCP,10510,80,525,TCP-FIN Flood
1743660662.6731875,192.168.139.220,192.168.1.1,UDP,23183,53,1095,UDP Flood
1743660662.6731908,192.168.160.11,192.168.1.1,UDP,10483,53,746,UDP Flood
1743660662.673194,192.168.14.135,192.168.1.1,UDP,44485,53,1263,UDP Flood
1743660662.6731982,192.168.233.162,192.168.1.1,UDP,8425,53,287,UDP Flood
1743660662.6732023,192.168.178.218,192.168.1.1,TCP,27369,80,1446,TCP-FIN Flood
1743660662.6732056,192.168.215.56,192.168.1.1,UDP,18128,53,103,UDP Flood
1743660662.67321,192.168.203.144,192.168.1.1,TCP,61861,80,1336,TCP-RST Flood
1743660662.6732132,192.168.226.53,192.168.1.1,UDP,59022,53,495,UDP Flood
1743660662.673217,192.168.39.114,192.168.1.1,TCP,3572,80,1418,TCP-RST Flood
1743660662.6732204,192.168.40.47,192.168.1.1,UDP,13241,53,1264,UDP Flood
1743660662.6732237,192.168.217.64,192.168.1.1,UDP,39744,53,112,UDP Flood
1743660662.673227,192.168.136.168,192.168.1.1,UDP,13616,53,1352,UDP Flood
1743660662.6732333,192.168.128.154,192.168.1.1,UDP,51847,53,475,UDP Flood
1743660662.6732364,192.168.137.79,192.168.1.1,UDP,16827,53,671,UDP Flood
1743660662.6732395,192.168.143.56,192.168.1.1,UDP,20064,53,502,UDP Flood
1743660662.6732428,192.168.111.209,192.168.1.1,UDP,26026,53,741,UDP Flood
1743660662.6732466,192.168.54.233,192.168.1.1,TCP,29834,80,1455,TCP-ACK Flood
1743660662.673251,192.168.174.7,192.168.1.1,UDP,61519,53,1150,UDP Flood
1743660662.6732538,192.168.187.141,192.168.1.1,UDP,47964,53,1344,UDP Flood
1743660662.6732578,192.168.35.122,192.168.1.1,TCP,23761,80,365,TCP-FIN Flood
1743660662.6732607,192.168.71.73,192.168.1.1,UDP,59647,53,1083,UDP Flood
1743660662.6732643,192.168.116.123,192.168.1.1,UDP,32886,53,369,UDP Flood
1743660662.6732676,192.168.162.145,192.168.1.1,UDP,27609,53,1035,UDP Flood
1743660662.6732712,192.168.83.230,192.168.1.1,TCP,15989,80,1166,TCP-SYN Flood
1743660662.6732752,192.168.99.187,192.168.1.1,TCP,34778,80,703,TCP-ACK Flood
1743660662.6732788,192.168.69.255,192.168.1.1,TCP,51756,80,479,TCP-RST Flood
1743660662.673285,192.168.237.157,192.168.1.1,UDP,63654,53,1204,UDP Flood
1743660662.6732895,192.168.51.142,192.168.1.1,TCP,48868,80,1407,TCP-FIN Flood
1743660662.6732948,192.168.239.222,192.168.1.1,UDP,57788,53,1311,UDP Flood
1743660662.6733005,192.168.173.69,192.168.1.1,UDP,23174,53,151,UDP Flood
1743660662.6733143,192.168.83.212,192.168.1.1,TCP,18970,80,1159,TCP-ACK Flood
1743660662.6733239,192.168.49.208,192.168.1.1,UDP,18399,53,310,UDP Flood
1743660662.6733284,192.168.102.96,192.168.1.1,TCP,64268,80,1286,TCP-RST Flood
1743660662.6733322,192.168.145.223,192.168.1.1,TCP,55030,80,1263,TCP-FIN Flood
1743660662.6733353,192.168.69.120,192.168.1.1,UDP,19639,53,112,UDP Flood
1743660662.6733391,192.168.1.101,192.168.1.1,TCP,57093,80,109,TCP-SYN Flood
1743660662.6733427,192.168.197.3,192.168.1.1,TCP,61787,80,987,TCP-FIN Flood
1743660662.6733463,192.168.75.157,192.168.1.1,TCP,29439,80,401,TCP-RST Flood
1743660662.67335,192.168.147.134,192.168.1.1,TCP,30065,80,612,TCP-ACK Flood
1743660662.6733541,192.168.132.207,192.168.1.1,TCP,60647,80,360,TCP-ACK Flood
1743660662.673358,192.168.223.24,192.168.1.1,TCP,42636,80,302,TCP-SYN Flood
1743660662.673361,192.168.159.197,192.168.1.1,UDP,50626,53,660,UDP Flood
1743660662.6733644,192.168.19.95,192.168.1.1,UDP,55511,53,79,UDP Flood
1743660662.6733677,192.168.81.22,192.168.1.1,UDP,8536,53,506,UDP Flood
1743660662.673371,192.168.124.33,192.168.1.1,UDP,21290,53,297,UDP Flood
1743660662.673375,192.168.237.69,192.168.1.1,TCP,42668,80,617,TCP-SYN Flood
1743660662.6733785,192.168.151.214,192.168.1.1,TCP,59563,80,948,TCP-FIN Flood
1743660662.673382,192.168.193.8,192.168.1.1,TCP,46470,80,591,TCP-SYN Flood
1743660662.6733856,192.168.148.30,192.168.1.1,UDP,48924,53,1055,UDP Flood
1743660662.6733923,192.168.120.27,192.168.1.1,UDP,50770,53,1500,UDP Flood
1743660662.6733959,192.168.110.178,192.168.1.1,TCP,41559,80,96,TCP-FIN Flood
1743660662.673403,192.168.134.148,192.168.1.1,TCP,1093,80,679,TCP-RST Flood
1743660662.673407,192.168.98.105,192.168.1.1,TCP,8873,80,93,TCP-FIN Flood
1743660662.6734107,192.168.15.151,192.168.1.1,TCP,62632,80,588,TCP-RST Flood
1743660662.6734178,192.168.16.99,192.168.1.1,TCP,45278,80,576,TCP-SYN Flood
1743660662.6734233,192.168.109.54,192.168.1.1,UDP,59343,53,1352,UDP Flood
1743660662.673429,192.168.36.100,192.168.1.1,UDP,19000,53,880,UDP Flood
1743660662.6734352,192.168.153.225,192.168.1.1,TCP,9123,80,1126,TCP-ACK Flood
1743660662.6734388,192.168.222.145,192.168.1.1,UDP,21190,53,1304,UDP Flood
1743660662.6734421,192.168.206.105,192.168.1.1,UDP,14936,53,529,UDP Flood
1743660662.6734462,192.168.121.222,192.168.1.1,TCP,22590,80,417,TCP-RST Flood
1743660662.6734498,192.168.99.194,192.168.1.1,TCP,25194,80,1448,TCP-ACK Flood
1743660662.6734536,192.168.28.226,192.168.1.1,TCP,50028,80,1162,TCP-FIN Flood
1743660662.6734567,192.168.92.103,192.168.1.1,UDP,43390,53,1295,UDP Flood
1743660662.6734605,192.168.111.86,192.168.1.1,TCP,47612,80,548,TCP-RST Flood
1743660662.6734653,192.168.195.75,192.168.1.1,UDP,64268,53,924,UDP Flood
1743660662.6734707,192.168.20.21,192.168.1.1,UDP,50563,53,1373,UDP Flood
1743660662.6734807,192.168.31.73,192.168.1.1,UDP,60039,53,499,UDP Flood
1743660662.6734872,192.168.31.227,192.168.1.1,TCP,18473,80,325,TCP-SYN Flood
1743660662.6734924,192.168.173.70,192.168.1.1,UDP,45695,53,1328,UDP Flood
1743660662.6734977,192.168.206.142,192.168.1.1,UDP,6675,53,803,UDP Flood
1743660662.6735015,192.168.64.82,192.168.1.1,UDP,14835,53,1398,UDP Flood
1743660662.673505,192.168.185.88,192.168.1.1,TCP,11919,80,704,TCP-FIN Flood
1743660662.6735091,192.168.136.125,192.168.1.1,TCP,36573,80,484,TCP-FIN Flood
1743660662.6735158,192.168.152.85,192.168.1.1,UDP,7465,53,917,UDP Flood
1743660662.6735196,192.168.24.75,192.168.1.1,TCP,35620,80,422,TCP-SYN Flood
1743660662.6735308,192.168.171.232,192.168.1.1,UDP,25865,53,342,UDP Flood
1743660662.673537,192.168.103.6,192.168.1.1,TCP,1264,80,1274,TCP-FIN Flood
1743660662.6735427,192.168.251.114,192.168.1.1,UDP,18323,53,1407,UDP Flood
1743660662.6735487,192.168.230.138,192.168.1.1,TCP,30834,80,708,TCP-FIN Flood
1743660662.6735568,192.168.175.240,192.168.1.1,TCP,55314,80,469,TCP-RST Flood
1743660662.673561,192.168.38.165,192.168.1.1,TCP,30036,80,648,TCP-RST Flood
1743660662.673565,192.168.71.169,192.168.1.1,TCP,4260,80,114,TCP-ACK Flood
1743660662.6735682,192.168.33.31,192.168.1.1,UDP,14480,53,1234,UDP Flood
1743660662.673572,192.168.63.88,192.168.1.1,TCP,43465,80,1051,TCP-ACK Flood
1743660662.6735792,192.168.52.56,192.168.1.1,UDP,42058,53,1259,UDP Flood
1743660662.6735833,192.168.207.58,192.168.1.1,TCP,64698,80,1093,TCP-RST Flood
1743660662.6735868,192.168.237.240,192.168.1.1,UDP,43024,53,1234,UDP Flood
1743660662.6735904,192.168.245.81,192.168.1.1,TCP,41759,80,1299,TCP-ACK Flood
1743660662.6735945,192.168.87.115,192.168.1.1,TCP,58846,80,1083,TCP-SYN Flood
1743660662.6735985,192.168.88.245,192.168.1.1,TCP,38431,80,598,TCP-FIN Flood
1743660662.6736023,192.168.117.181,192.168.1.1,UDP,54001,53,1489,UDP Flood
1743660662.6736054,192.168.135.65,192.168.1.1,UDP,49893,53,569,UDP Flood
1743660662.673609,192.168.220.143,192.168.1.1,UDP,35119,53,1450,UDP Flood
1743660662.6736126,192.168.77.208,192.168.1.1,TCP,43661,80,953,TCP-FIN Flood
1743660662.6736162,192.168.116.79,192.168.1.1,UDP,20369,53,639,UDP Flood
1743660662.6736195,192.168.210.204,192.168.1.1,UDP,65215,53,1212,UDP Flood
1743660662.6736233,192.168.8.16,192.168.1.1,UDP,53954,53,1008,UDP Flood
1743660662.6736276,192.168.157.73,192.168.1.1,UDP,26200,53,723,UDP Flood
1743660662.673632,192.168.224.45,192.168.1.1,UDP,35487,53,1454,UDP Flood
1743660662.6736352,192.168.158.225,192.168.1.1,UDP,13936,53,1263,UDP Flood
1743660662.6736383,192.168.13.155,192.168.1.1,UDP,31552,53,306,UDP Flood
1743660662.6736422,192.168.40.46,192.168.1.1,TCP,40127,80,344,TCP-SYN Flood
1743660662.673649,192.168.213.18,192.168.1.1,TCP,48299,80,119,TCP-FIN Flood
1743660662.6736555,192.168.25.121,192.168.1.1,UDP,21882,53,501,UDP Flood
1743660662.6736596,192.168.70.205,192.168.1.1,TCP,61365,80,422,TCP-SYN Flood
1743660662.6736643,192.168.178.111,192.168.1.1,TCP,48935,80,284,TCP-RST Flood
1743660662.6736677,192.168.204.42,192.168.1.1,UDP,6396,53,1319,UDP Flood
1743660662.6736708,192.168.154.152,192.168.1.1,UDP,1056,53,789,UDP Flood
1743660662.6736739,192.168.2.124,192.168.1.1,UDP,17303,53,1417,UDP Flood
1743660662.673678,192.168.164.14,192.168.1.1,TCP,57785,80,1173,TCP-ACK Flood
1743660662.673682,192.168.165.146,192.168.1.1,TCP,6542,80,776,TCP-RST Flood
1743660662.6736853,192.168.39.171,192.168.1.1,UDP,43685,53,1362,UDP Flood
1743660662.6736891,192.168.153.119,192.168.1.1,TCP,10135,80,1007,TCP-RST Flood
1743660662.6736927,192.168.227.118,192.168.1.1,UDP,6313,53,543,UDP Flood
1743660662.673696,192.168.166.70,192.168.1.1,UDP,23831,53,981,UDP Flood
1743660662.6736999,192.168.143.13,192.168.1.1,TCP,14094,80,818,TCP-FIN Flood
1743660662.6737068,192.168.124.150,192.168.1.1,TCP,61631,80,675,TCP-SYN Flood
1743660662.6737106,192.168.196.173,192.168.1.1,TCP,6309,80,1206,TCP-RST Flood
1743660662.6737144,192.168.58.103,192.168.1.1,TCP,36540,80,997,TCP-RST Flood
1743660662.6737177,192.168.119.165,192.168.1.1,UDP,5520,53,242,UDP Flood
1743660662.6737216,192.168.57.146,192.168.1.1,TCP,25271,80,1057,TCP-SYN Flood
1743660662.6737282,192.168.43.152,192.168.1.1,TCP,20471,80,1250,TCP-RST Flood
1743660662.6737316,192.168.24.180,192.168.1.1,UDP,2270,53,1055,UDP Flood
1743660662.6737354,192.168.170.158,192.168.1.1,TCP,51117,80,688,TCP-RST Flood
1743660662.6737385,192.168.183.232,192.168.1.1,UDP,21686,53,1490,UDP Flood
1743660662.6737423,192.168.62.206,192.168.1.1,TCP,25532,80,544,TCP-FIN Flood
1743660662.6737502,192.168.170.177,192.168.1.1,UDP,52467,53,1372,UDP Flood
1743660662.6737776,192.168.125.139,192.168.1.1,TCP,55062,80,185,TCP-FIN Flood
1743660662.6737835,192.168.234.57,192.168.1.1,UDP,11240,53,709,UDP Flood
1743660662.673789,192.168.17.40,192.168.1.1,UDP,59705,53,249,UDP Flood
1743660662.673795,192.168.203.165,192.168.1.1,TCP,37173,80,493,TCP-RST Flood
1743660662.6738021,192.168.93.8,192.168.1.1,UDP,65501,53,842,UDP Flood
1743660662.6738064,192.168.103.134,192.168.1.1,UDP,64145,53,1106,UDP Flood
1743660662.67381,192.168.203.123,192.168.1.1,UDP,38009,53,833,UDP Flood
1743660662.673813,192.168.143.35,192.168.1.1,UDP,46157,53,1308,UDP Flood
1743660662.6738162,192.168.2.32,192.168.1.1,UDP,35843,53,945,UDP Flood
1743660662.67382,192.168.169.26,192.168.1.1,TCP,36457,80,459,TCP-ACK Flood
1743660662.673823,192.168.92.183,192.168.1.1,UDP,34297,53,541,UDP Flood
1743660662.6738262,192.168.144.36,192.168.1.1,UDP,37302,53,884,UDP Flood
1743660662.6738362,192.168.142.84,192.168.1.1,UDP,53785,53,1485,UDP Flood
1743660662.6738424,192.168.112.193,192.168.1.1,TCP,27920,80,214,TCP-ACK Flood
1743660662.6738472,192.168.163.98,192.168.1.1,UDP,58480,53,1488,UDP Flood
1743660662.6738527,192.168.211.255,192.168.1.1,UDP,4985,53,1394,UDP Flood
1743660662.6738584,192.168.234.39,192.168.1.1,UDP,8650,53,1430,UDP Flood
1743660662.6738627,192.168.181.111,192.168.1.1,UDP,47025,53,670,UDP Flood
1743660662.6738667,192.168.136.122,192.168.1.1,TCP,22008,80,205,TCP-FIN Flood
1743660662.6738698,192.168.79.204,192.168.1.1,UDP,41004,53,897,UDP Flood
1743660662.6738737,192.168.81.118,192.168.1.1,TCP,47754,80,979,TCP-FIN Flood
1743660662.6738772,192.168.223.103,192.168.1.1,TCP,3516,80,331,TCP-SYN Flood
1743660662.6738813,192.168.64.41,192.168.1.1,TCP,17147,80,614,TCP-FIN Flood
1743660662.6738849,192.168.41.96,192.168.1.1,TCP,24883,80,1329,TCP-ACK Flood
1743660662.6738882,192.168.85.245,192.168.1.1,UDP,37300,53,533,UDP Flood
1743660662.673892,192.168.50.18,192.168.1.1,TCP,35212,80,1337,TCP-RST Flood
1743660662.6738954,192.168.113.1,192.168.1.1,UDP,41305,53,224,UDP Flood
1743660662.6738985,192.168.36.158,192.168.1.1,UDP,45135,53,747,UDP Flood
1743660662.673903,192.168.240.128,192.168.1.1,TCP,17077,80,1490,TCP-RST Flood
1743660662.673907,192.168.95.118,192.168.1.1,TCP,21450,80,691,TCP-ACK Flood
1743660662.6739116,192.168.14.225,192.168.1.1,TCP,27475,80,660,TCP-FIN Flood
1743660662.6739218,192.168.229.155,192.168.1.1,UDP,15795,53,844,UDP Flood
1743660662.673927,192.168.27.25,192.168.1.1,UDP,27204,53,1291,UDP Flood
1743660662.6739335,192.168.154.161,192.168.1.1,TCP,63806,80,433,TCP-SYN Flood
1743660662.6739395,192.168.223.64,192.168.1.1,TCP,2401,80,873,TCP-ACK Flood
1743660662.673945,192.168.167.149,192.168.1.1,UDP,40010,53,1204,UDP Flood
1743660662.6739504,192.168.53.217,192.168.1.1,UDP,15616,53,1409,UDP Flood
1743660662.6739547,192.168.38.96,192.168.1.1,UDP,54933,53,78,UDP Flood
1743660662.6739585,192.168.199.230,192.168.1.1,TCP,26465,80,1250,TCP-ACK Flood
1743660662.6739616,192.168.63.30,192.168.1.1,UDP,20375,53,660,UDP Flood
1743660662.6739662,192.168.41.34,192.168.1.1,TCP,32156,80,1089,TCP-RST Flood
1743660662.6739695,192.168.6.39,192.168.1.1,UDP,30208,53,720,UDP Flood
1743660662.6739728,192.168.240.29,192.168.1.1,UDP,44987,53,719,UDP Flood
1743660662.6739762,192.168.184.12,192.168.1.1,UDP,15137,53,1223,UDP Flood
1743660662.6739793,192.168.89.252,192.168.1.1,UDP,20948,53,1394,UDP Flood
1743660662.6739833,192.168.192.174,192.168.1.1,TCP,38780,80,1430,TCP-ACK Flood
1743660662.673987,192.168.188.245,192.168.1.1,TCP,36600,80,521,TCP-SYN Flood
1743660662.6739902,192.168.70.181,192.168.1.1,UDP,41232,53,1472,UDP Flood
1743660662.6739943,192.168.167.239,192.168.1.1,TCP,13918,80,1496,TCP-FIN Flood
1743660662.674003,192.168.129.186,192.168.1.1,UDP,10729,53,323,UDP Flood
1743660662.6740067,192.168.92.246,192.168.1.1,TCP,56295,80,1181,TCP-FIN Flood
1743660662.67401,192.168.144.46,192.168.1.1,UDP,37574,53,1094,UDP Flood
1743660662.6740139,192.168.112.58,192.168.1.1,TCP,15831,80,114,TCP-SYN Flood
1743660662.674018,192.168.94.137,192.168.1.1,UDP,58471,53,1332,UDP Flood
1743660662.674021,192.168.171.185,192.168.1.1,UDP,15774,53,796,UDP Flood
1743660662.674025,192.168.85.215,192.168.1.1,UDP,20819,53,956,UDP Flood
1743660662.6740289,192.168.175.192,192.168.1.1,TCP,52415,80,740,TCP-SYN Flood
1743660662.6740339,192.168.168.204,192.168.1.1,TCP,40462,80,634,TCP-ACK Flood
1743660662.6740377,192.168.118.78,192.168.1.1,TCP,7516,80,445,TCP-SYN Flood
1743660662.6740415,192.168.49.97,192.168.1.1,TCP,31089,80,306,TCP-FIN Flood
1743660662.674047,192.168.96.208,192.168.1.1,TCP,12600,80,1300,TCP-RST Flood
1743660662.6740537,192.168.100.1,192.168.1.1,TCP,44109,80,154,TCP-ACK Flood
1743660662.6740592,192.168.1.87,192.168.1.1,UDP,8321,53,447,UDP Flood
1743660662.6740644,192.168.189.193,192.168.1.1,UDP,26903,53,1488,UDP Flood
1743660662.6740701,192.168.214.194,192.168.1.1,UDP,55647,53,1310,UDP Flood
1743660662.6740758,192.168.237.162,192.168.1.1,UDP,19383,53,478,UDP Flood
1743660662.6740804,192.168.101.40,192.168.1.1,UDP,4951,53,820,UDP Flood
1743660662.6740878,192.168.51.150,192.168.1.1,UDP,44797,53,568,UDP Flood
1743660662.674091,192.168.101.215,192.168.1.1,UDP,29782,53,1286,UDP Flood
1743660662.674095,192.168.165.37,192.168.1.1,TCP,43104,80,342,TCP-RST Flood
1743660662.6740987,192.168.74.192,192.168.1.1,TCP,22123,80,1145,TCP-FIN Flood
1743660662.6741042,192.168.111.229,192.168.1.1,TCP,56429,80,1124,TCP-ACK Flood
1743660662.6741076,192.168.147.134,192.168.1.1,UDP,34889,53,440,UDP Flood
1743660662.6741118,192.168.178.153,192.168.1.1,TCP,46703,80,817,TCP-ACK Flood
1743660662.6741164,192.168.16.231,192.168.1.1,TCP,3832,80,666,TCP-ACK Flood
1743660662.6741202,192.168.15.27,192.168.1.1,TCP,28764,80,413,TCP-ACK Flood
1743660662.6741233,192.168.161.28,192.168.1.1,UDP,64072,53,1364,UDP Flood
1743660662.6741269,192.168.228.226,192.168.1.1,UDP,31297,53,258,UDP Flood
1743660662.6741307,192.168.4.135,192.168.1.1,TCP,34914,80,665,TCP-RST Flood
1743660662.6741343,192.168.89.242,192.168.1.1,UDP,13331,53,988,UDP Flood
1743660662.6741378,192.168.101.56,192.168.1.1,TCP,36962,80,1253,TCP-SYN Flood
1743660662.6741412,192.168.155.134,192.168.1.1,UDP,33430,53,397,UDP Flood
1743660662.6741447,192.168.56.98,192.168.1.1,UDP,52839,53,874,UDP Flood
1743660662.6741486,192.168.224.235,192.168.1.1,TCP,53557,80,407,TCP-RST Flood
1743660662.674152,192.168.105.236,192.168.1.1,UDP,42854,53,496,UDP Flood
1743660662.6741607,192.168.58.206,192.168.1.1,TCP,4691,80,1468,TCP-SYN Flood
1743660662.6741662,192.168.55.144,192.168.1.1,UDP,43965,53,822,UDP Flood
1743660662.6741717,192.168.25.135,192.168.1.1,UDP,6413,53,1298,UDP Flood
1743660662.6741765,192.168.122.39,192.168.1.1,UDP,58529,53,1106,UDP Flood
1743660662.6741831,192.168.227.74,192.168.1.1,TCP,51174,80,879,TCP-ACK Flood
1743660662.6741896,192.168.80.21,192.168.1.1,TCP,18672,80,1365,TCP-FIN Flood
1743660662.674195,192.168.156.217,192.168.1.1,TCP,44697,80,201,TCP-SYN Flood
1743660662.6742,192.168.175.94,192.168.1.1,UDP,53082,53,1245,UDP Flood
1743660662.6742055,192.168.47.76,192.168.1.1,UDP,14487,53,1277,UDP Flood
1743660662.674211,192.168.5.189,192.168.1.1,UDP,10958,53,1496,UDP Flood
1743660662.674216,192.168.117.205,192.168.1.1,UDP,43220,53,436,UDP Flood
1743660662.67422,192.168.135.81,192.168.1.1,TCP,56284,80,438,TCP-SYN Flood
1743660662.6742234,192.168.140.213,192.168.1.1,UDP,31203,53,1293,UDP Flood
1743660662.6742272,192.168.23.171,192.168.1.1,TCP,31418,80,1047,TCP-FIN Flood
1743660662.674231,192.168.112.18,192.168.1.1,TCP,25348,80,306,TCP-ACK Flood
1743660662.6742344,192.168.167.44,192.168.1.1,UDP,52455,53,1186,UDP Flood
1743660662.6742377,192.168.232.200,192.168.1.1,UDP,58850,53,627,UDP Flood
1743660662.674241,192.168.160.47,192.168.1.1,UDP,20618,53,748,UDP Flood
1743660662.6742446,192.168.188.22,192.168.1.1,TCP,58186,80,631,TCP-FIN Flood
1743660662.674253,192.168.203.113,192.168.1.1,TCP,56712,80,126,TCP-SYN Flood
1743660662.6742563,192.168.127.53,192.168.1.1,UDP,58655,53,431,UDP Flood
1743660662.6742601,192.168.147.15,192.168.1.1,TCP,53728,80,69,TCP-FIN Flood
1743660662.6742635,192.168.212.151,192.168.1.1,UDP,52249,53,626,UDP Flood
1743660662.6742687,192.168.236.185,192.168.1.1,TCP,23825,80,1325,TCP-ACK Flood
1743660662.6742733,192.168.192.28,192.168.1.1,TCP,1644,80,942,TCP-RST Flood
1743660662.6742764,192.168.109.115,192.168.1.1,UDP,52538,53,370,UDP Flood
1743660662.6742802,192.168.209.247,192.168.1.1,TCP,46469,80,1127,TCP-RST Flood
1743660662.674284,192.168.206.35,192.168.1.1,TCP,26777,80,636,TCP-ACK Flood
1743660662.674287,192.168.81.220,192.168.1.1,UDP,45541,53,586,UDP Flood
1743660662.6742904,192.168.29.18,192.168.1.1,UDP,49043,53,465,UDP Flood
1743660662.6742938,192.168.173.230,192.168.1.1,UDP,10535,53,625,UDP Flood
1743660662.6742976,192.168.6.112,192.168.1.1,TCP,22655,80,1459,TCP-FIN Flood
1743660662.674301,192.168.178.41,192.168.1.1,UDP,42114,53,1133,UDP Flood
1743660662.6743042,192.168.68.242,192.168.1.1,UDP,37507,53,1139,UDP Flood
